"#include<bits/stdc++.h>
using namespace std;
"#include <bits/stdc++.h>
typedef long long int lint;

#define PI acos(-1)
#define INF64 1LL << 60
#define INF32 1 << 29
#define LIMIT(d_in, d_min, d_max) max(d_min, min(d_max, d_in))
#define all(a) (a).begin(), (a).end()
#define INV ((long long int)1000000007)

using namespace std;

vector<pair<int, int>> Factorization(int N)
{
	vector<pair<int, int>> factorization;

	int rest_N = N;
	for (int j = 2; j <= (int)sqrt(N); j++)
	{
		if (rest_N % j == 0)
		{
			int tmp = 0;
			for (; rest_N % j == 0;)
			{
				rest_N /= j;
				tmp++;
			}
			factorization.push_back(make_pair(j, tmp));
		}
		if (rest_N == 1)
			return factorization;
	}
	factorization.push_back(make_pair(rest_N, 1));

	return factorization;
}

void execute()
{
	int N;
	cin >> N;
	vector<int> prime(N + 1, 0);
	int count_3 = 0;
	int count_5 = 0;
	int count_15 = 0;
	int count_25 = 0;
	int count_75 = 0;

	for (int i = 2; i <= N; i++)
	{
		vector<pair<int, int>> fac = Factorization(i);

		for (int j = 0; j < fac.size(); j++)
		{
			prime[fac[j].first] += fac[j].second;
		}
	}

	for (int i = 2; i <= N; i++)
	{
		if ((3 - 1) <= prime[i])
			count_3++;
		if ((5 - 1) <= prime[i])
			count_5++;
		if ((15 - 1) <= prime[i])
			count_15++;
		if ((25 - 1) <= prime[i])
			count_25++;
		if ((75 - 1) <= prime[i])
			count_75++;
	}

	/*
	cout << count_3 << endl;
	cout << count_5 << endl;
	cout << count_15 << endl;
	cout << count_25 << endl;
	cout << count_75 << endl;
	*/

	int ans = 0;
	ans += count_5 * (count_5 - 1) * (count_3 - 2) / 2;
	ans += count_25 * (count_3 - 1);
	ans += count_15 * (count_5 - 1);
	ans += count_75;
	cout << ans << endl;
	return;
}

int main()
{
	cin.tie(0);
	ios_base::sync_with_stdio(false);
	std::cout << std::fixed << std::setprecision(15);
	execute();

	int stop;
	cin >> stop;

	return 0;
}","#include <iostream>
#include <string>
#include <algorithm>
#include <ctime>
#include <functional>
#include <vector>
#include <stack>
#include <queue>
#include <map>
#include <set>
#include <cassert>
#include <bitset>
#include <list>
#include <cstdio>
#include <stdio.h>
#include <string.h>
#include <limits.h>
#include <math.h>
#include <cmath>
#define rep(i,m,n) for(int i=m; i<(n); i++)
#define rrep(i,n,m) for(ll i=n;i>=m;i--)
typedef long long ll;
using namespace std;

bool is_prime(const unsigned n)
{
    switch(n) {
        case 0:
        case 1: return false;
        case 2: return true;
    }

    if(n % 2 == 0) return false;
    for(unsigned i = 3; i * i <= n; i += 2) {
        if(n % i == 0) return false;
    }

    return true;
}

int main()
{
    cin.tie(0);
    ios::sync_with_stdio(false);
    vector<int> prime;
    rep(i,2,100)
    {
        if(is_prime(i)) prime.push_back(i);
    }
    int n;
    cin >> n;
    vector<int> ans(n+1);
    rep(i,0,n+1) ans[i] = 0;
    rep(i,0,prime.size())
    {
        bool ok = true;
        int beki = 1;
        while(ok)
        {
            int tmp = pow(prime[i],beki);
            if(tmp > n) ok = false;
            ans[prime[i]] += n/tmp;
            beki++;
        }
    }
    int sum = 0;
    int c1=0, c2=0;
    rep(i,1,n+1)
    {
        if(ans[i]>=4) c1++;
        if(ans[i]>=2) c2++;
    }
    sum += c1*(c1-1)/2*(c2 - 2);
    c1=0; c2=0;
    rep(i,1,n+1)
    {
        if(ans[i]>=14) c1++;
        if(ans[i]>=4) c2++;
    }
    sum += c1*(c2-1);
    c1=0;c2=0;
    rep(i,1,n+1)
    {
        if(ans[i]>=24) c1++;
        if(ans[i]>=2) c2++;
    }
    sum += c1*(c2-1);
    rep(i,1,n+1)
    {
        if(ans[i]>=74) sum++;
    }
    cout << sum << endl;
    return 0;
}",0
"#include <iostream>

using namespace std;

int main()
{
        unsigned long n, ans = 1;

        cin >> n;
        for (unsigned long i = n; i > 0; i--) {
                ans *= i;
        }
        cout << ans << endl;

        return 0;
}","#include <cstdio>
#include <cstdlib>
#include <cstring>
#include <cmath>
#include <ctime>
#include <cassert>
#include <iostream>
#include <sstream>
#include <string>
#include <list>
#include <vector>
#include <queue>
#include <set>
#include <map>
#include <utility>
#include <numeric>
#include <algorithm>
#include <bitset>
#include <complex>
#include <fstream>
using namespace std;
typedef long long ll;
typedef vector<int> vint;
typedef pair<int, int> pint;
#define rep(i, n) REP(i, 0, n)
#define ALL(v) v.begin(), v.end()
#define MSG(a) cout << #a << "" "" << a << endl;
#define REP(i, x, n) for(int i = x; i < n; i++)
template<class T> T RoundOff(T a){ return int(a+.5-(a<0)); }
template<class T, class C> void chmax(T& a, C b){ if(a < b) a = b; }
template<class T, class C> void chmin(T& a, C b){ if(b < a) a = b; }
template<class T, class C> pair<T, C> mp(T a, C b){ return make_pair(a, b); }

template<class T> T factorial(T n){ return n ? n * factorial(n-1) : 1; }

int main()
{
	ll n;
	cin >> n;
	cout << factorial(n) << endl;
}",0
"#include ""bits/stdc++.h""
using namespace std;
int main() {
	int n=0,a=0,b=0;
	int sum=0;
	string A,B;
	cin>>n;
	for (int i = 0; i < n; ++i) {
		cin>>A>>B;
		if(A==B){
			a++;b++;
		}else if(A<B){
			b+=3;
		}else{
			a+=3;
		}
	}
	cout<<a<<"" ""<<b<<endl;
}","#include <iostream>
#include <string>
#include <algorithm>
#include <vector>
using namespace std;
int p_taro=0, p_hanako=0;

int dictionary(string taro, string hanako){
  //taro??????????????°2
  //hanako??????????????°1
  //??????????????????0
  if(taro == hanako) return 0;
  else{
  vector<string> dic;
  dic.push_back(taro);
  dic.push_back(hanako);
  sort(dic.begin(), dic.end());
  if(dic[0] == hanako) return 2;
  else return 1;
  }
}




void match(string taro, string hanako){
  if(dictionary(taro,hanako) == 2){ p_taro += 3;}
  if(dictionary(taro,hanako) == 1){ p_hanako += 3;}
  if(dictionary(taro,hanako) == 0) {p_taro += 1; p_hanako += 1;}
}

int main(){
  int n;
  cin >> n;
  string taro, hanako;
  for(int i = 0; i<n; i++){
    cin >> taro >> hanako;
    match(taro, hanako);
  }
  cout << p_taro << "" "" << p_hanako << endl;
}",0
"#include <iostream>
#include <iomanip>
#include <vector>
#include <string>
#include <algorithm>

using namespace std;

int strcmp(string s, string t) {
	if (s[0] < t[0]) {
		return 1;
	}
	else if (s[0] == t[0]) {
		if (s.length() == 1 && t.length() == 1) {
			return 0;
		}
		else if (s.length() == 1) {
			return 1;
		}
		else if (t.length() == 1) {
			return -1;
		}
		else {
			return strcmp(s.substr(1), t.substr(1));
		}
	}
	else {
		return -1;
	}
}
int main() {
	int n, e = 0, f = 0;
	cin >> n;
	vector<string> a, b;

	for (int i = 0;i < n;i++) {
		string t, h;
		cin >> t >> h;
		a.push_back(t);
		b.push_back(h);
	}
	for (int i = 0;i < n;i++) {
		int c = strcmp(a[i], b[i]);
		switch (c) {
		case 1:
			f += 3;
			break;
		case 0:
			f++;
			e++;
			break;
		case -1:
			e += 3;
			break;
		default:
			cout << ""hoge"" << endl;
		}
	}
	cout << e << "" "" << f << endl;
	return 0;
}","#include<iostream>
using namespace std;
#include<string>

int main()
{
    int i, n;
    int sc_t = 0, sc_h = 0;
    string w_t, w_h;

    cin >> n;
    for(i = 0; i < n; i++){
        cin >> w_t >> w_h;
        if(w_t > w_h){
            sc_t = sc_t + 3;
        }else if(w_t < w_h){
            sc_h = sc_h + 3;
        }else{
            sc_t = sc_t + 1;
            sc_h = sc_h + 1;
        }
    }
    cout << sc_t << "" "" << sc_h << endl;

    return 0;
}",0
"#include<iostream>
#include<string>
#include<vector>
#include<map>
#include<algorithm>
using namespace std ;

typedef pair<int,string> Pis ;
#define f first
#define s second

vector<Pis> VC ;

int main(){
	
	string str,Astr ;
	getline( cin , str ) ;
	str += ' ' ;
	
	bool f = false ;
	string tmp ;
	tmp.erase();
	for( int i=0 ; i < str.size() ; i++ ){
		if( str[i] != ' ' ) tmp += str[i] ;
		else {
			for( int j=0 ; j<VC.size() ; j++ ){
				if( VC[j].s == tmp ){
					VC[j].f++;
					f = true ;
					break    ;
				}
			}
			if( f ) f = false ;
			else {
				VC.push_back( Pis(1,tmp) ) ;
				if( Astr.size() < tmp.size() ) Astr = tmp ;
			}
			tmp.erase();
		}
	}
	
	sort( VC.begin() , VC.end() );
	
	cout << VC[VC.size()-1].s << "" "" ;
	cout << Astr << endl ;
	
	return 0;
}","#include <iostream>
#include <numeric>
#include <string>
#include <unordered_map>
#include <utility>

using namespace std;

void chomp(string *str) {
  if ((*str)[str->size() - 1] == '\n') { str->erase(str->end() - 1); }
}

int main() {
  string word;
  typedef pair<string, int> WordFrequency;
  unordered_map<string, int> word_frequencies;
  while (cin >> word) { ++word_frequencies[word]; }

  auto most_frequent_word = accumulate(
      word_frequencies.begin(),
      word_frequencies.end(),
      WordFrequency(),
      [&](const WordFrequency& a, const WordFrequency& b){
        return a.second > b.second ? a : b;
      }).first;
  auto longuest_word = accumulate(
      word_frequencies.begin(),
      word_frequencies.end(),
      WordFrequency(),
      [&](const WordFrequency& a, const WordFrequency& b){
        return a.first.size() > b.first.size() ? a : b;
      }).first;

  cout << most_frequent_word << ' ' << longuest_word << endl;

  return 0;
}",0
"#include <bits/stdc++.h>
using namespace std;
using LL = long long;
using VI = vector<int>;
using VVI = vector<VI>;
using VLL = vector<LL>;
using VVLL = vector<VLL>;
using VS = vector<string>;
using PII = pair<int,int>;
using VP = vector<PII>;
#define REP(i,m,n) for(LL i=(m);i<(n);i++)

int main(){
  LL a,b,ans=0;
  cin >> a >> b;
  
  REP(i,a,b+1){
    if(i/10000 == i%10 && (i/1000)%10 == (i/10)%10){
      ans++;
    }
  }
  
  cout << ans << endl;
  
  return 0;
}","#include <bits/stdc++.h>
#define rep(i,n) for (int i=0; i<(int)(n); i++)
#define REP(i,m,n) for(ll i=(ll)(m);i<(ll)(n);i++)
using namespace std;
using ll = long long;
using P = pair<int, int>;

int main() {
  int a, b; cin >> a >> b;
  int ans = 0;
  for (int i=a; i<=b; i++) {
    string s1 = to_string(i);
    string s2 = s1;
    reverse(s2.begin(), s2.end());
    if (s1 == s2) ans++;
  }
  cout << ans << endl;
  return 0;
}",0
"#include<iostream>
#include<string>
using namespace std;
int henkan(string);
int main(){
	bool *dictionary;
	dictionary=new bool[henkan(""TTTTTTTTTTTT"")];
	for(int i=0;i<sizeof(dictionary)/sizeof(bool);++i){
		dictionary[i]=false;
	}
	int n;
	cin>>n;
	string code,word;
	for(int i=0;i<n;++i){
		cin>>code>>word;
		if(code[0]=='i'){
			dictionary[henkan(word)]=true;
		}else{
			if(dictionary[henkan(word)]==true)cout<<""yes""<<endl;
			else cout<<""no""<<endl;
		}
	}
	return 0;
}

int henkan(string str){
	int a=0;
	switch(str[0]){
		case 'A':
			a+=1;
			break;
		case 'C':
			a+=2;
			break;
		case 'G':
			a+=3;
			break;
		case 'T':
			a+=4;
			break;
	}
	a*=5;
	for(int i=1;i<str.size();++i){
		switch(str[i]){
		case 'A':
			a+=1;
			break;
		case 'C':
			a+=2;
			break;
		case 'G':
			a+=3;
			break;
		case 'T':
			a+=4;
			break;
		}
		a*=5;
	}
	return a;
}","#include<bits/stdc++.h>
using namespace std;

#define M 1000000
#define L 13

char Hash[M][L];

int h1(int key){
	return key % M; 
}

int h2(int key){
	return 1 + (key % (M-1)); 
}

int getChar(char str){
	if(str == 'A') return 1;
	else if(str == 'C') return 2;
	else if(str == 'G') return 3;
	else if(str == 'T') return 4;
}

int getKey(char str[]){
	int sum = 0, p = 1;
	for(int i = 0 ; i < strlen(str) ; i++){
		sum += p * (getChar(str[i]));
		p *= 5;
	}
	
	return sum;
}

int insert(char str[]){
	int key, h;
	int x, y;
	key = getKey(str);
	x = h1(key);
	y = h2(key);
	for(int i = 0 ; i < M ; i++){
		h = (x + i * y) % M;
		if(strcmp(Hash[h], str) == 0) return 1;
		else if(strlen(Hash[h]) == 0){
			strcpy(Hash[h], str);
			return 0;
		}
	}
	
	return 0;
}

int find(char str[]){
	int key, h;
	int x, y;
	
	key = getKey(str);
	
	x = h1(key);
	y = h2(key);
	
	for(int i = 0 ; i < M ; i++){
		h = (x + i * y) % M;
		if(strcmp(Hash[h], str) == 0) return 1;
		else if(strlen(Hash[h]) == 0) return 0;;
	}
	
	return 0;
}

int main(){
	int n, h;
	char str[L], status[7];
	
	for(int i = 0 ; i < M ; i++){
		Hash[i][0] = '\0';
	}
	
	scanf(""%d"", &n);
	
	for(int i = 0 ; i < n ; i++){
		scanf(""%s %s"", status, str);
		
		if(status[0] == 'i'){
			insert(str);
		}else{
			if(find(str)){
				printf(""yes\n"");
			}else{
				printf(""no\n"");
			}
		}
	}
	
	return 0;
}",0
"#include <iostream>
#include <cmath>
#include <algorithm>
#include <vector>
using namespace std;
int main() {
    string S; cin >> S;
    sort(S.begin(), S.end());
    for (int i = 0; i < S.length() - 1; ++i) {
        if (S[i] == S[i + 1]) {
            printf(""%s\n"", ""no"");
            return 0;
        }
    }
    printf(""%s\n"", ""yes"");
    return 0;
}","#include <bits/stdc++.h>
using namespace std;
int main() {
	// #ifndef ONLINE_JUDGE
	// 	// for getting input from input.txt
	// 	freopen(""input.txt"", ""r"", stdin);
	// 	// for writing output to output.txt
	// 	freopen(""output.txt"", ""w"", stdout);
	// #endif
	string s,t;
	cin>>s;
	t = s;
	sort(t.begin(), t.end());
	t.erase(unique(t.begin(), t.end()), t.end());
	if(s.size() == t.size()) cout<<""yes""<<endl;
	else cout<<""no""<<endl;
	return 0;
    }",0
"#include<iostream>
using namespace std;

int dp[20][20];
bool map[20][20];



int main(){
	int a,b,n;
	
	while(cin>>a>>b,a!=0||b!=0){
		cin>>n;
		int x,y;
		for(int i=0;i<20;i++){
			for(int j=0;j<20;j++){
				dp[i][j]=map[i][j]=0;
			}
		}
		for(int i=0;i<n;i++){
			cin>>x>>y;
			map[x][y]=1;
		}
		dp[1][1]=1;
		for(int i=1;i<=a;i++){
			for(int j=1;j<=b;j++){
				if(map[i][j]!=1)dp[i][j]+=dp[i-1][j]+dp[i][j-1];
			}
		}
		
		
		cout<<dp[a][b]<<endl;
	}
}","#include <iostream>
using namespace std;
int m[50][50],a,b,c,d,e,cou;

void dfs(int i,int j){
  if(i==b&&j==a)cou++;
  if(m[i+1][j]==0&&i+1<=b)dfs(i+1,j);
  if(m[i][j+1]==0&&j+1<=a)dfs(i,j+1);
}

int main(){
  while(1){
    cin >>a>>b;
    if(a==0&&b==0)break;
    for(int i=1;i<=b;i++){
      for(int j=1;j<=a;j++){
	m[i][j]=0;
      }
    }
    cin >>c;
    for(int i=0;i<c;i++){
      cin >>d>>e;
      m[e][d]=1;
    }

    cou=0;
    dfs(1,1);
    cout << cou <<endl;
  }
  return 0;
}",0
"#include <bits/stdc++.h>
using namespace std;
using Pair = pair<int64_t, int64_t>;
constexpr int64_t kInf = INT64_MAX / 2L;

// std::cout << std::setprecision(20) << 1.1 << endl;

int main() {
  cin.tie(0);
  ios::sync_with_stdio(false);

  int64_t N, X, M;
  cin >> N >> X >> M;
  vector<int64_t> order(M, -1);
  int64_t a = X;
  int64_t index = 0;
  int64_t P = 0, Q = 0;
  vector<int64_t> sequences;
  while (true) {
    if (order[a] >= 0) {
      P = order[a];
      Q = index - P;
      break;
    } else {
      order[a] = index;
      sequences.emplace_back(a);
      a = (a * a) % M;
      index++;
    }
  }
  int64_t cycle_sum = 0;
  for (int64_t i = P; i < P + Q; ++i) {
    cycle_sum += sequences[i];
  }

  int64_t result = 0;
  for (int64_t i = 0; i < min(P, N); ++i) {
    result += sequences[i];
  }

  result += ((N - P) / Q) * cycle_sum;
  int64_t residu = ((N - P) % Q) + P;
  for (int64_t i = P; i < residu; ++i) {
    result += sequences[i];
  }
  cout << result << endl;
  return 0;
}","#ifndef BZ
#pragma GCC optimize ""-O3""
#endif
#include <bits/stdc++.h>
#define FASTIO ios_base::sync_with_stdio(false),cin.tie(0),cout.tie(0);
#define rep(i, l, r) for (ll i = (l); i < (r); ++i)
typedef long long ll;
typedef long double ld;
typedef unsigned int  ull;
#define vi vector<int>
#define vll vector<ll>
#define pii pair<int, int>
#define int ll
#define pll pair<ll, ll> 
#define pdd pair<ld, ld> 
#define pb push_back
#define reset(x,v) memset(x,v,sizeof(x))
#define mod 998244353
using namespace std;

ll power(ll x, ll y){  
	if(x == 1 || y == 0)
		return 1;
    ll res = 1;   
    x = x % mod; 
    if (x == 0) 
		return 0;  
    while (y > 0){  
        if (y & 1)  
	        res = (res * x) % mod;  
        y = y >> 1; 
        x = (x * x) % mod;  
    }  
    return res;  
} 

signed main(){
	FASTIO
	int n, x, m;
	cin >> n >> x >> m;
	unordered_map<int, int> mp, sum;
	int a = 0, b = 0, c = 0;
	int i = 0;
	while(mp.count(x) == 0){
		mp[x] = i;
		b += x;
		sum[i] = b;
		i++;
		x = (x * x) % m;
	}
	a = sum[mp[x]-1];
	b -= a;
	int numCycle = (n - mp[x]) / (i - mp[x]);
	b *= numCycle;
	int rem = (n - mp[x]) % (i - mp[x]);
	c = sum[mp[x] + rem - 1] - sum[mp[x] - 1];
	cout << a + b + c;
    return 0;
}",0
"#include <cstdio>
#include <cstdlib>

typedef struct{
    int p;
    int b;
    int s;
    int d;
}node;

void calcDepth(node* nd,int id, int d){
    if(id<0)return;
    nd[id].d = d;
    calcDepth(nd,nd[id].b,d);
    calcDepth(nd,nd[id].s,d+1);
}

int main(){
    int i,j,n,id,k,tmp,c,forp;
    forp = 0;
    scanf(""%d"",&n);
    node* nd = (node*)malloc(sizeof(node)*n);
    for(i=0;i<n;i++){
        nd[i].p = -1;
        nd[i].b = -1;
        nd[i].s = -1;
        nd[i].b = -1;
    }
    for(i=0;i<n;i++){
        scanf(""%d %d"",&id,&k);
        if(k>0){
            scanf(""%d"",&c);
            nd[id].s = c;
            tmp = c;
            forp += tmp;
            for(j=0;j<k-1;j++){
                scanf(""%d"",&c);
                nd[tmp].p = id;
                nd[tmp].b = c;
                tmp = c;
                forp += tmp;
            }
            nd[tmp].p = id;
        }
    }
    int rootid = (n*(n-1)) / 2 - forp;
    calcDepth(nd,rootid,0);
    for(i=0;i<n;i++){
        printf(""node %d: parent = %d, depth = %d,"",i,nd[i].p,nd[i].d);
        if(nd[i].p<0)printf("" root,"");
        else if(nd[i].s<0)printf("" leaf,"");
        else printf("" internal node,"");
        printf("" ["");
        tmp = nd[i].s;
        if(tmp>=0){
            printf(""%d"",tmp);
            while(nd[tmp].b>=0){
                tmp = nd[tmp].b;
                printf("", %d"",tmp);
            }
        }
        printf(""]\n"");
    }
    return 0;
}","#include <cstdio>
#include <algorithm>
#include <vector>

using namespace std;

using Weight=int;
using DArray=vector<Weight>;
using DMatrix=vector<DArray>;

static const Weight INF=1<<29;

struct Edge {
    size_t src, dst;
    Weight weight;
    Edge() {}
    Edge(size_t src, size_t dst, Weight weight=1):
        src(src), dst(dst), weight(weight)
    {}
};


bool operator<(const Edge &e, const Edge &f) {
    if (e.weight != f.weight) {
        return e.weight > f.weight;
    } else {
        return e.src!=f.src? e.src<f.src : e.dst<f.dst;
    }
}

using Edges=vector<Edge>;
using Vertex=vector<Edge>;
using Graph=vector<Vertex>;

void join(Graph &g, size_t s, size_t d, Weight w=1) {
    // non-directed
    g[s].push_back(Edge(s, d, w));
    g[d].push_back(Edge(d, s, w));
}

void connect(Graph &g, size_t s, size_t d, Weight w=1) {
    // directed
    g[s].push_back(Edge(s, d, w));
}

int main() {
    size_t n;
    scanf(""%zu"", &n);

    Graph g(n);
    vector<size_t> parent(n, -1);
    for (size_t i=0; i<n; ++i) {
        size_t p, m;
        scanf(""%zu %zu"", &p, &m);
        for (size_t j=0; j<m; ++j) {
            size_t c;
            scanf(""%zu"", &c);
            connect(g, p, c);
            parent[c] = p;
        }
    }

    for (size_t i=0; i<n; ++i) {
        printf(""node %zu: "", i);
        if (~parent[i]) {
            printf(""parent = %zu, "", parent[i]);
        } else {
            printf(""parent = -1, "");
        }

        size_t d=0;
        for (size_t j=i; ~parent[j]; j=parent[j])
            ++d;

        printf(""depth = %zu, "", d);
        if (!d) {
            printf(""root, "");
        } else if (g[i].empty()) {
            printf(""leaf, []\n"");
            continue;
        } else {
            printf(""internal node, "");
        }

        printf(""["");
        if (g[i].empty()) {
            printf(""]\n"");
            continue;
        }

        for (size_t j=0; j<g[i].size(); ++j)
            printf(""%zu%s"", g[i][j].dst, j<g[i].size()-1? "", "":""]\n"");
    }

    return 0;
}",0
"#include ""bits/stdc++.h""
using namespace std;
#define rep(i,n) for(int i=0;i<n;i++)
#define REP(i,x,n) for(int i=x;i<n;i++)
#define ALL(v) (v).begin(),(v).end()
typedef long long LL;
typedef pair<int, int> PI;
typedef vector<int> VI;
const LL MOD = 1000000007LL;
VI pos[100001];
LL fact[100001];
LL inv[100001];
LL inv_fact[100001];
LL mod_pow(LL x, LL a) {
	if (a == 0) return 1;
	if (a % 2 == 0) {
		LL ret = mod_pow(x, a / 2);
		return (ret*ret) % MOD;
	}
	else {
		return (x*mod_pow(x, a - 1)) % MOD;
	}
}
LL comb(LL n, LL k) {
	if (n < k) return 0;
	LL ans = (fact[n] * inv_fact[k]) % MOD;
	ans = (ans*inv_fact[n - k]) % MOD;
	return ans;
}
int main() {
	int n;
	cin >> n;
	rep(i, n+1) {
		int a;
		cin >> a;
		pos[a].push_back(i);
	}
	int x;
	REP(i, 1, n + 1) {
		if (pos[i].size() == 2) {
			x = i;
			break;
		}
	}
	REP(i, 1, n + 1) {
		inv[i] = mod_pow(i, MOD - 2);
	}
	fact[0] = 1;
	inv_fact[0] = 1;
	REP(i, 1, n + 1) {
		fact[i] = (fact[i - 1] * i) % MOD;
		inv_fact[i] = (inv_fact[i - 1] * inv[i]) % MOD;
	}
	cout << n << endl;
	REP(i, 2, n + 2) {
		LL ans = (comb(n - 1, i - 2) + comb(n - 1, i)) % MOD;
		ans = (ans + 2*comb(n - 1, i - 1)) % MOD;
		ans = (ans - comb(pos[x][0]+n-pos[x][1], i - 1) + MOD) % MOD;
		cout << ans << endl;
	}
}","#include <bits/stdc++.h>

#define long long long

using namespace std;

const int N = 1e5+5;
const int M = 1e9+7;

long modpow(long a, long b) {
    long ret = 1;
    for( ; b; b >>= 1) {
        if(b & 1) ret = (ret * a) % M;
        a = (a * a) % M;
    }
    return ret;
}

int n, k;
int A[N], pos[N];
long fac[N], inv[N];

long ncr(int a, int b) {
    if(a < b || a < 0 || b < 0) return 0;
    return fac[a] * inv[b] % M * inv[a - b] % M;
}

int main() {
    fac[0] = inv[0] = 1;
    for(int i = 1; i < N; i++) {
        fac[i] = (fac[i-1] * i) % M;
        inv[i] = modpow(fac[i], M-2);
    }

    scanf(""%d"", &n);
    for(int i = 1; i <= n + 1; i++) {
        scanf(""%d"", A + i);
        if(!pos[A[i]]) pos[A[i]] = i;
        else k = pos[A[i]] + n - i;
    }
    for(int i = 1; i <= n + 1; i++) {
        if(i == 1) printf(""%d\n"", n);
        else {
            long now = ncr(n - 1, i); //Not include any dup
            now = (now + ncr(k, i - 1)) % M; //Include one dup but same
            now = (now + ncr(n - 1, i - 2)) % M; //Include both dup
            now = (now + (ncr(n - 1, i - 1) - ncr(k, i - 1) + M) % M) % M; //Include one dup but different
            now = (now + (ncr(n - 1, i - 1) - ncr(k, i - 1) + M) % M) % M; //Include one dup but different
            printf(""%lld\n"", now);
        }
    }

    return 0;
}",0
"#include <bits/stdc++.h>
using namespace std;

using ll = long long;
using ull = unsigned long long;
using ld = long double;

#define MOD 1000000007LL

#define rep(i, n) for(ll (i) = 0LL;(i) < (ll)(n);(i)++)
#define rep2(i, s, e) for(ll (i) = (ll)(s);(i) < (ll)(e);(i)++)
#define repi(i, n) for(ll (i) = 0LL;(i) <= (ll)(n);(i)++)
#define repi2(i, s, e) for(ll (i) = (ll)(s);(i) <= (ll)(e);(i)++)
#define per(i, n) for(ll (i) = (ll)(n) - 1LL;(i) >= 0LL;(i)--)
#define per2(i, s, e) for(ll (i) = (ll)(s) - 1LL;(i) >= (ll)(e);(i)--)
#define peri(i, n) for(ll (i) = (ll)(n);(i) >= 0LL;(i)--)
#define peri2(i, s, e) for(ll (i) = (ll)(s);(i) >= (ll)(e);(i)--)
#define iter(i, it) for(auto &(i): (it))

template<typename T, typename U> ostream& operator<<(ostream &s, const pair<T, U> m) {
    cout << ""("" << m.first << "", "" << m.second << "")"";
    return s;
}
template<typename T, typename U> ostream& operator<<(ostream &s, const map<T, U> m) {
    ll c = 0;
    cout << ""{ "";
    iter(i, m) cout << i << (c++ == m.size() - 1 ? "" "" : "", "");
    cout << ""}"";
    return s;
}
template<typename T> ostream& operator<<(ostream &s, const vector<T> &v) {
    cout << ""{ "";
    rep(i, v.size()) cout << v[i] << (i == v.size() - 1 ? "" "" : "", "");
    cout << ""}"";
    return s;
}
template<typename T> ostream& operator<<(ostream &s, const list<T> &v) {
    ll c = 0;
    cout << ""{ "";
    iter(i, v) cout << i << (c++ == v.size() - 1 ? "" "" : "", "");
    cout << ""}"";
    return s;
}

int main(void) {
    ll N;
    string S;
    cin >> N >> S;
    string ans = "" "";
    iter(c, S) {
        if(ans.back() != c) ans.push_back(c);
    }
    cout << ans.size() - 1 << endl;
    return 0;
}","#include <bits/stdc++.h>
using namespace std;

int main() {
  
  int N;
  string S;
  cin >> N >> S;
  
  int ans = 1;
  
  for(int i = 0; i < N-1; i++) {
    if(S.at(i) != S.at(i+1)) ans++;
  }
  
  cout << ans << endl;
  
}",0
"// includes
#include <cstdio>
#include <cstdint>
#include <iostream>
#include <iomanip>
#include <string>
#include <queue>
#include <stack>
#include <vector>
#include <set>
#include <map>
#include <unordered_map>
#include <algorithm>
#include <utility>
#include <functional>
#include <cmath>
#include <climits>
#include <bitset>

// macros
#define ll long long int
#define pb push_back
#define mk make_pair
#define pq priority_queue
#define FOR(i, a, b) for(int i=(a); i<(b);++i)
#define rep(i, n) FOR(i, 0, n)

using namespace std;

//  types
typedef pair<int, int> P;
typedef pair<ll, int> Pl;
typedef pair<ll, ll> Pll;
 
// constants
const int inf = 1e9;
const ll linf = 1LL << 50;
const double EPS = 1e-10;

// solve
bool comp(const Pl &a, const Pl &b){
  return a.first > b.first;
}

int main(int argc, char const* argv[])
{
  int w, h;
  cin >> w >> h;
  vector<Pl> vec;
  rep(i, w){
    ll x;
    cin >> x;
    vec.pb(mk(x, 0));
  }
  rep(i, h){
    ll x;
    cin >> x;
    vec.pb(mk(x, 1));
  }
  sort(vec.begin(), vec.end(), comp);
  ll res = 0;
  int vnum = 0;
  int rnum = 0;
  rep(i, vec.size()){
    if(vec[i].second == 0){
      res += (vnum + 1) * vec[i].first;
      rnum++;
    }else{
      res += (rnum + 1) * vec[i].first;
      vnum++;
    }
  }
  cout << res << endl;
	return 0;
}","#include <bits/stdc++.h>
using namespace std;
typedef long long ll;
#define INF 1LL<<62
#define inf 1000000007 

vector<ll> a,b;
int main() {
	ll h,w;
	cin>>h>>w;
	for(ll i=0;i<h;i++){
		ll x;
		cin>>x;
		a.push_back(x);
	}
	for(ll i=0;i<w;i++){
		ll y;
		cin>>y;
		b.push_back(y);
	}
	a.push_back(inf);
	b.push_back(inf);
	sort(a.begin(),a.end());
	reverse(a.begin(),a.end());
	sort(b.begin(),b.end());
	reverse(b.begin(),b.end());
	ll ans=0;
	while(a.size()!=1||b.size()!=1){
		if(a[a.size()-1]<=b[b.size()-1]){
			ans+=a[a.size()-1]*(w+1);
			h--;
			a.pop_back();
		}
		else{
			ans+=b[b.size()-1]*(h+1);
			w--;
			b.pop_back();
		}
		//cout << ans<<endl;
	}
	cout <<ans;
	// your code goes here
	return 0;
}",0
